customer_id,ITE,treatment,purchased,customers_targeted,uplift,qini,random_baseline
111,0.1037185054145353,0,0.0,329,0.23179429429429432,42.88194444444444,27.09744960907751
68,0.1026190342696217,1,1.0,330,0.23499103942652333,43.70833333333333,27.180063784714942
819,0.1009939529192468,0,0.0,331,0.23618835743418615,43.931034482758626,27.262677960352374
424,0.1001861874613712,1,0.0,332,0.23400331919601697,43.758620689655174,27.345292135989805
37,0.0979117815919426,0,0.0,333,0.2351842355871365,43.97945205479452,27.427906311627236
538,0.097693279460425,0,0.0,334,0.2363490850885809,44.197278911564624,27.51052048726467
511,0.0973878704464402,1,0.0,335,0.2341872919380518,44.027210884353735,27.593134662902102
686,0.0956361462636003,0,0.0,336,0.23533640023001723,44.24324324324324,27.675748838539533
479,0.0908034734897952,1,1.0,337,0.23848848848848847,45.07432432432432,27.758363014176965
71,0.0900421723146537,1,0.0,338,0.2363442389758179,44.9054054054054,27.840977189814396
332,0.0899121210453787,1,0.0,339,0.23422244233762557,44.736486486486484,27.923591365451827
105,0.0887484967162932,1,1.0,340,0.23733108108108109,45.567567567567565,28.00620554108926
400,0.0864709883571957,0,0.0,341,0.23846476510067113,45.78523489932886,28.08881971672669
473,0.0854321196376423,0,0.0,342,0.23958333333333334,46.0,28.17143389236412
470,0.0851934922210032,1,1.0,343,0.24265975820379967,46.833333333333336,28.254048068001552
744,0.0845933764683813,0,0.0,344,0.24376351096318155,47.04635761589404,28.336662243638983
114,0.083728751353453,0,0.0,345,0.24485274065994,47.256578947368425,28.419276419276414
361,0.0835348603468911,0,0.0,346,0.2459277320600088,47.4640522875817,28.501890594913846
22,0.0818845477785268,1,1.0,347,0.24897244121016102,48.30065359477125,28.584504770551277
318,0.0811595537029385,0,0.0,348,0.2500334716829562,48.506493506493506,28.667118946188708
749,0.0805088839718324,0,1.0,349,0.24462919853674756,47.45806451612903,28.74973312182614
600,0.080135521536241,1,1.0,350,0.24764267990074443,48.29032258064516,28.83234729746357
940,0.0799381083249599,1,0.0,351,0.24552337063857801,48.12258064516129,28.914961473101005
384,0.0794685340955161,0,0.0,352,0.24659863945578234,48.333333333333336,28.997575648738437
252,0.0783226570014027,1,1.0,353,0.2495769881556684,49.16666666666667,29.080189824375868
374,0.0778517208430508,1,1.0,354,0.2525252525252525,50.0,29.1628040000133
63,0.0746956829183671,0,0.0,355,0.2535868236505179,50.21019108280255,29.24541817565073
415,0.073048209738895,0,0.0,356,0.2546349571666027,50.41772151898734,29.32803235128816
770,0.0722255784353569,1,0.0,357,0.2525284651103619,50.25316455696203,29.410646526925593
968,0.0721039618401824,0,0.0,358,0.253563414557062,50.45911949685535,29.493260702563024
144,0.0706161697887635,0,0.0,359,0.25458542713567833,50.6625,29.575874878200455
860,0.0702434205257417,0,0.0,360,0.2555947439058647,50.86335403726708,29.658489053837886
147,0.0641536658197326,1,0.0,361,0.2535093167701863,50.70186335403727,29.741103229475318
974,0.0636009742941484,1,0.0,362,0.25144464015327095,50.54037267080745,29.82371740511275
240,0.0625377467704502,0,0.0,363,0.25244149622259077,50.74074074074074,29.90633158075018
449,0.0610267553356107,0,0.0,364,0.2534261209290969,50.938650306748464,29.98894575638761
104,0.0604618714264234,0,0.0,365,0.2543987380172309,51.13414634146341,30.071559932025043
685,0.0596396773501675,0,1.0,366,0.24929895974672095,50.10909090909091,30.154174107662474
233,0.0586693480390573,1,0.0,367,0.24725472547254723,49.945454545454545,30.236788283299905
633,0.0584208349450442,1,0.0,368,0.245230631437528,49.78181818181818,30.31940245893734
682,0.0583093895101799,1,0.0,369,0.24322638146167558,49.61818181818182,30.40201663457477
789,0.0564584640233652,1,0.0,370,0.2412416851441242,49.45454545454545,30.484630810212202
83,0.0552043641134734,1,0.0,371,0.23927625772285965,49.29090909090909,30.567244985849634
234,0.055145976796221,0,0.0,372,0.24026201894958474,49.493975903614455,30.649859161487065
996,0.0542425606244925,0,0.0,373,0.24123597465263646,49.69461077844311,30.732473337124496
518,0.051184239205732,0,0.0,374,0.24219833564493756,49.89285714285714,30.815087512761927
193,0.0485302806540473,0,0.0,375,0.24314930774975582,50.0887573964497,30.89770168839936
762,0.0475248394732104,0,0.0,376,0.2440890919474586,50.28235294117647,30.98031586403679
357,0.0460981876277717,1,1.0,377,0.2469735720375107,51.12352941176471,31.06293003967422
826,0.0439705393875444,1,1.0,378,0.24983031674208145,51.96470588235294,31.145544215311652
972,0.0411398884143288,1,1.0,379,0.25265972417675203,52.805882352941175,31.228158390949083
430,0.0409594660818437,0,0.0,380,0.2535885167464115,53.0,31.310772566586515
471,0.0389059842865244,1,0.0,381,0.25162907268170426,52.84210526315789,31.393386742223946
523,0.0385237328516329,0,0.0,382,0.252547065337763,53.03488372093023,31.476000917861377
894,0.0377120941930114,0,1.0,383,0.24767409854115055,52.01156069364162,31.55861509349881
878,0.0372291372658644,0,0.0,384,0.24860426929392446,52.20689655172414,31.64122926913624
653,0.0365455949509539,0,0.0,385,0.2495238095238095,52.4,31.72384344477367
423,0.0356039183206866,1,0.0,386,0.24758293838862558,52.24,31.806457620411106
401,0.035360036433688,1,0.0,387,0.24566037735849058,52.08,31.889071796048537
777,0.0347252612649438,0,0.0,388,0.2465694682675815,52.27272727272727,31.971685971685968
72,0.0343180534837235,0,0.0,389,0.24746828696301035,52.46327683615819,32.054300147323396
304,0.0333285353131554,0,0.0,390,0.24835700657197374,52.651685393258425,32.13691432296083
121,0.0327727401911074,1,0.0,391,0.2464524977580841,52.49438202247191,32.21952849859826
506,0.0326044272674735,0,0.0,392,0.24733128753901434,52.68156424581006,32.30214267423569
872,0.0324167716663721,0,0.0,393,0.24820031298904538,52.86666666666667,32.38475684987312
222,0.0318515459842362,0,0.0,394,0.24905973594791586,53.049723756906076,32.46737102551056
832,0.0315614396159008,1,1.0,395,0.25184592347808127,53.89502762430939,32.54998520114799
160,0.0307762998386488,1,1.0,396,0.25460619298471027,54.74033149171271,32.63259937678542
279,0.0305469622002783,1,0.0,397,0.2527112748107223,54.58563535911602,32.71521355242285
846,0.0298764745253563,0,0.0,398,0.25356125356125353,54.76923076923077,32.797827728060284
154,0.0291300628730288,1,1.0,399,0.2562920950017724,55.61538461538461,32.880441903697715
733,0.0268223342883141,0,0.0,400,0.25713278436705195,55.797814207650276,32.963056079335146
191,0.0263660744708121,0,1.0,401,0.2525295531957523,54.79891304347826,33.04567025497258
580,0.0262889232240333,1,0.0,402,0.250648185081771,54.641304347826086,33.12828443061001
135,0.0253690467550651,0,0.0,403,0.2515001239771882,54.82702702702703,33.21089860624744
300,0.0252922575391599,1,0.0,404,0.24963593730717015,54.67027027027027,33.29351278188487
542,0.023714172772686,1,0.0,405,0.24778869778869778,54.51351351351351,33.3761269575223
382,0.0234941731948452,0,0.0,406,0.24863147605083089,54.69892473118279,33.458741133159734
988,0.0217504109407107,0,0.0,407,0.24946524064171122,54.88235294117647,33.541355308797165
365,0.0208617742206663,1,0.0,408,0.24763471822295352,54.72727272727273,33.623969484434596
946,0.0207968903981894,1,1.0,409,0.2503251915016621,55.57219251336898,33.70658366007203
260,0.0205724442880512,1,0.0,410,0.24850723004244502,55.41711229946524,33.78919783570946
301,0.0183709316905553,1,1.0,411,0.2511697860962567,56.2620320855615,33.87181201134689
924,0.0177452799556424,0,0.0,412,0.2519946808510638,56.4468085106383,33.95442618698432
80,0.0174832801358722,0,0.0,413,0.25281084656084657,56.62962962962963,34.03704036262175
693,0.0173332178828659,0,1.0,414,0.24835526315789475,55.631578947368425,34.119654538259184
324,0.0163050420765776,0,0.0,415,0.24918193717277487,55.81675392670157,34.202268713896615
937,0.0157881129361519,1,0.0,416,0.2473763816172193,55.659685863874344,34.284882889534046
952,0.0147376053431729,1,0.0,417,0.24558680442941205,55.50261780104712,34.36749706517148
962,0.0147059237686257,1,0.0,418,0.24381299444149734,55.345549738219894,34.45011124080891
951,0.0144711176427231,0,0.0,419,0.24463105726872247,55.53125,34.53272541644634
976,0.0141694138619317,1,0.0,420,0.24287280701754388,55.375,34.61533959208377
314,0.0140438153297057,0,0.0,421,0.24368239250977186,55.55958549222798,34.6979537677212
792,0.0139590678058293,0,0.0,422,0.24448363175981191,55.74226804123711,34.78056794335863
392,0.013701441945798,0,0.0,423,0.24527665317139002,55.92307692307692,34.863182118996065
441,0.0111995961196624,1,1.0,424,0.24790057104467583,56.76923076923077,34.945796294633496
235,0.0097788386357586,1,0.0,425,0.24615384615384617,56.61538461538461,35.02841047027093
317,0.00912898498585,1,0.0,426,0.24442224442224442,56.46153846153846,35.11102464590836
594,0.0086269533954966,1,1.0,427,0.24701591511936338,57.30769230769231,35.19363882154579
117,0.0081521160287678,1,0.0,428,0.24529547705513371,57.15384615384615,35.27625299718323
447,0.0076213588072409,0,0.0,429,0.24608040641149165,57.33673469387755,35.35886717282066
293,0.0066435441615844,0,0.0,430,0.2468573669418967,57.51776649746193,35.44148134845809
396,0.0062182594909577,1,0.0,431,0.24515163347650654,57.36548223350254,35.52409552409552
758,0.0060732296810406,0,0.0,432,0.2459207459207459,57.54545454545455,35.60670969973295
718,0.0059715719505055,0,0.0,433,0.24668212859167632,57.72361809045226,35.689323875370384
651,0.0058616604371297,0,0.0,434,0.24743589743589742,57.900000000000006,35.771938051007815
931,0.0056438673571337,0,0.0,435,0.24818216609261384,58.07462686567164,35.85455222664525
60,0.0054715960345954,0,1.0,436,0.24397055090124395,57.08910891089109,35.93716640228268
984,0.0029775103618538,0,0.0,437,0.24472653782998607,57.266009852216754,36.01978057792011
502,0.0015205978967904,1,1.0,438,0.24729064039408868,58.11330049261084,36.10239475355754
994,0.0010795502095623,1,0.0,439,0.24559572513985137,57.960591133004925,36.18500892919497
132,0.0005388139563873,0,0.0,440,0.24634430043203723,58.13725490196078,36.2676231048324
882,0.0003407467043878,0,0.0,441,0.24708557255064076,58.31219512195122,36.350237280469834
701,-0.0015316779990937,1,0.0,442,0.2454049603787177,58.1609756097561,36.432851456107265
754,-0.0030791256044592,0,1.0,443,0.24128466674859694,57.18446601941748,36.515465631744696
630,-0.0032068567599655,0,0.0,444,0.24203510059316333,57.36231884057971,36.59807980738213
722,-0.0032488967465437,1,0.0,445,0.24036861121260097,57.207729468599034,36.68069398301956
690,-0.0036497690599375,0,1.0,446,0.23630413703943115,56.24038461538462,36.76330815865699
577,-0.003780195101563,1,0.0,447,0.23465159317669781,56.081730769230774,36.84592233429442
194,-0.0039726762348955,1,0.0,448,0.23301282051282052,55.92307692307693,36.92853650993185
378,-0.004517852589829,1,0.0,449,0.23138764762208747,55.76442307692307,37.011150685569284
713,-0.0051565475521113,0,0.0,450,0.23214675693382836,55.94736842105264,37.093764861206715
285,-0.0051688009992845,1,0.0,451,0.23053501522401043,55.78947368421053,37.176379036844146
485,-0.0065986160767276,1,1.0,452,0.2330517652155079,56.631578947368425,37.25899321248158
188,-0.0067026073646792,0,0.0,453,0.23380364491475603,56.81428571428571,37.34160738811901
367,-0.0071610405179006,0,0.0,454,0.23454839779221032,56.99526066350711,37.42422156375644
991,-0.0073164890548886,0,0.0,455,0.2352861246991226,57.174528301886795,37.50683573939387
393,-0.0117732919144131,1,1.0,456,0.2377822455923291,58.0188679245283,37.5894499150313
755,-0.0141695985201142,1,0.0,457,0.23617635733538697,57.86320754716981,37.672064090668734
77,-0.0148848821247769,0,0.0,458,0.2369071572290888,58.04225352112676,37.754678266306165
387,-0.0151392187203627,1,0.0,459,0.23531432497423568,57.88732394366197,37.837292441943596
138,-0.0169070703066659,0,0.0,460,0.2360382949623889,58.06542056074766,37.91990661758103
13,-0.0215162420855936,1,0.0,461,0.23445836013470053,57.91121495327103,38.00252079321846
654,-0.0226024575826844,1,0.0,462,0.23289116671691287,57.757009345794394,38.0851349688559
199,-0.0227877386590488,0,0.0,463,0.2336084021005251,57.93488372093023,38.16774914449333
745,-0.02334409994327,0,0.0,464,0.2343189964157706,58.111111111111114,38.25036332013076
271,-0.0235075331688948,1,0.0,465,0.23276439089692103,57.958333333333336,38.33297749576819
748,-0.0240522562290489,0,0.0,466,0.2334684359558048,58.13364055299539,38.41559167140562
743,-0.0241032908772904,0,0.0,467,0.23416602188570798,58.30733944954129,38.49820584704305
145,-0.0255036039967023,0,0.0,468,0.2348572371678495,58.479452054794514,38.580820022680484
990,-0.0265618585743032,0,0.0,469,0.23554216867469882,58.65,38.663434198317916
999,-0.0266127242375531,0,0.0,470,0.23622090170637303,58.81900452488688,38.74604837395535
913,-0.0266177045615504,0,0.0,471,0.23689352002605016,58.986486486486484,38.82866254959278
181,-0.0276431148405306,1,0.0,472,0.23535135135135135,58.83783783783784,38.91127672523021
836,-0.0283560531168933,0,0.0,473,0.23601793721973094,59.00448430493274,38.99389090086764
725,-0.0283686809656589,0,0.0,474,0.23667857142857143,59.169642857142854,39.07650507650507
398,-0.0292025993980653,1,0.0,475,0.23514869095048377,59.02232142857143,39.1591192521425
696,-0.0298845162559955,0,0.0,476,0.23580345285524568,59.18666666666667,39.241733427779934
273,-0.0300699028449804,0,0.0,477,0.2364524204068681,59.349557522123895,39.324347603417365
813,-0.0308033668869951,0,0.0,478,0.2370956701827053,59.51101321585903,39.4069617790548
752,-0.0320853226213606,1,0.0,479,0.2355779316131739,59.36563876651982,39.48957595469223
909,-0.0322656922554737,0,0.0,480,0.23621553884711777,59.52631578947368,39.57219013032966
26,-0.0347298707657441,1,0.0,481,0.23470979821094234,59.38157894736842,39.65480430596709
161,-0.0349156463262717,1,0.0,482,0.23321591380024864,59.23684210526316,39.73741848160452
631,-0.0355980557337054,1,0.0,483,0.23173374613003095,59.09210526315789,39.82003265724195
266,-0.0358547016362429,0,0.0,484,0.23236578474184433,59.2532751091703,39.902646832879384
876,-0.0396426707257324,0,0.0,485,0.2329923273657289,59.41304347826087,39.985261008516815
601,-0.0400916838708025,1,0.0,486,0.23152173913043478,59.2695652173913,40.067875184154246
954,-0.040456831791258,0,0.0,487,0.23214285714285715,59.42857142857143,40.15048935979168
97,-0.0418912585324549,1,0.0,488,0.23068371317398556,59.285714285714285,40.23310353542911
861,-0.042999784719378,1,1.0,489,0.23311184939091917,60.142857142857146,40.31571771106654
166,-0.0434609822207925,0,0.0,490,0.23372761293771718,60.30172413793104,40.39833188670397
660,-0.0439370794785249,0,1.0,491,0.23004624546694613,59.351931330472105,40.4809460623414
347,-0.0439710981854241,0,0.0,492,0.2306698469489167,59.51282051282051,40.563560237978834
436,-0.0444466364136932,0,0.0,493,0.23128814118423224,59.672340425531914,40.646174413616265
712,-0.044469278858019,0,0.0,494,0.23190119563789252,59.83050847457627,40.728788589253696
554,-0.0466153023506137,0,1.0,495,0.22828966735354725,58.89873417721519,40.81140276489113
477,-0.0467780303782526,0,0.0,496,0.22891016871865025,59.05882352941177,40.894016940528566
650,-0.0473155963232505,0,0.0,497,0.22952547760371056,59.21757322175732,40.976631116166
595,-0.0476709610315321,0,1.0,498,0.22596899224806202,58.300000000000004,41.05924529180343
297,-0.0485983136119684,0,1.0,499,0.22244202129370516,57.39004149377593,41.14185946744086
417,-0.0491756839651396,0,0.0,500,0.22307643026459095,57.553719008264466,41.22447364307829
812,-0.0502406342527996,1,0.0,501,0.22162481253390343,57.40082644628099,41.30708781871572
23,-0.0531131769537019,0,0.0,502,0.22225400003177778,57.56378600823046,41.38970199435315
850,-0.0535931402794703,0,0.0,503,0.2228780302550794,57.72540983606558,41.472316169990584
801,-0.0539108099795244,0,0.0,504,0.22349696635410918,57.885714285714286,41.554930345628016
791,-0.0546232652241752,0,0.0,505,0.22411087045233383,58.04471544715447,41.63754452126545
507,-0.0550674836371847,0,0.0,506,0.22471980366717206,58.20242914979757,41.72015869690288
156,-0.0558914234157149,1,0.0,507,0.22327935222672066,58.05263157894737,41.80277287254031
807,-0.0566297280835753,1,0.0,508,0.22184993872834166,57.902834008097166,41.88538704817774
261,-0.0574617827746588,1,1.0,509,0.22424823067651514,58.75303643724696,41.96800122381517
92,-0.0580512426226622,1,0.0,510,0.22282600329428429,58.603238866396765,42.0506153994526
581,-0.059876290712502,0,0.0,511,0.22343002575738993,58.762096774193544,42.133229575090034
313,-0.0608122146576021,0,0.0,512,0.22402919663444656,58.91967871485944,42.215843750727466
825,-0.061177977840996,0,0.0,513,0.22462357414448672,59.076,42.2984579263649
289,-0.0618472671120557,0,0.0,514,0.22521321557874965,59.23107569721115,42.38107210200233
513,-0.0624840337213613,0,0.0,515,0.22579817731908988,59.38492063492063,42.46368627763976
57,-0.0627049614297457,0,0.0,516,0.22637851485594918,59.537549407114625,42.54630045327719
556,-0.0628632698090924,1,0.0,517,0.22496706192358368,59.391304347826086,42.62891462891462
344,-0.0629582717299264,0,0.0,518,0.22554282987353855,59.54330708661418,42.71152880455205
599,-0.0640256938660102,1,0.0,519,0.2241420294161343,59.39763779527559,42.794142980189484
539,-0.0656792024507316,0,0.0,520,0.22471328153903067,59.549019607843135,42.876757155826915
46,-0.0658319849202654,0,1.0,521,0.22137382075471695,58.6640625,42.95937133146435
851,-0.0659316751988088,0,0.0,522,0.22195139857572863,58.8171206225681,43.04198550710178
896,-0.0675778023551941,0,1.0,523,0.21864853005704254,57.94186046511628,43.12459968273921
728,-0.0683181599179391,0,0.0,524,0.21923217017556637,58.0965250965251,43.20721385837664
455,-0.0687662930918362,1,0.0,525,0.21784190205242834,57.94594594594595,43.28982803401407
242,-0.0707581917885895,1,0.0,526,0.21646204792272208,57.795366795366796,43.3724422096515
526,-0.0732513423704919,0,0.0,527,0.21704119850187267,57.95,43.455056385288934
210,-0.0734042133243725,0,0.0,528,0.21761591114555082,58.10344827586207,43.537670560926365
339,-0.0738621098302905,1,0.0,529,0.21624635443472293,57.95402298850575,43.6202847365638
508,-0.0739699363861073,1,0.0,530,0.21488698030167072,57.804597701149426,43.70289891220123
192,-0.0748954740047509,1,1.0,531,0.2172413793103448,58.6551724137931,43.785513087838666
82,-0.0752226839582505,0,0.0,532,0.21781170483460557,58.80916030534351,43.8681272634761
406,-0.0756712251231604,0,0.0,533,0.21837769328263623,58.96197718631179,43.95074143911353
796,-0.0761918628098198,1,0.0,534,0.21702467975250095,58.81368821292776,44.03335561475096
62,-0.0784634183546811,0,0.0,535,0.21758638040925862,58.965909090909086,44.11596979038839
491,-0.0785632192378358,1,0.0,536,0.21624331550802137,58.81818181818182,44.19858396602582
231,-0.0786687216053328,1,0.0,537,0.2149100899100899,58.67045454545454,44.28119814166325
997,-0.0796427618246311,1,1.0,538,0.2172362309223623,59.52272727272727,44.363812317300685
96,-0.0807252926153632,0,0.0,539,0.21779369232888032,59.675471698113206,44.446426492938116
59,-0.0817473358096398,0,0.0,540,0.21834696229625158,59.82706766917293,44.52904066857555
524,-0.0828281162830514,0,1.0,541,0.21515076956723803,58.95131086142322,44.61165484421298
362,-0.0839525804084578,0,1.0,542,0.21197842902276937,58.082089552238806,44.69426901985041
910,-0.0845837588087282,1,0.0,543,0.21065128900949798,57.929104477611936,44.77688319548784
603,-0.0852365873649437,1,0.0,544,0.20933376595284447,57.776119402985074,44.85949737112527
767,-0.0854675419334206,0,0.0,545,0.20990248370238673,57.933085501858734,44.9421115467627
760,-0.0868889851226207,0,0.0,546,0.2104669887278583,58.08888888888889,45.024725722400134
464,-0.0870512438337811,0,1.0,547,0.20733729076421198,57.22509225092251,45.107339898037566
670,-0.0903060229523352,1,1.0,548,0.2096393888126607,58.07011070110701,45.189954073675
955,-0.0910190812024057,1,0.0,549,0.20832780270248746,57.91512915129151,45.27256824931243
325,-0.0944784432233476,1,1.0,550,0.2106098480339642,58.760147601476014,45.35518242494986
488,-0.096234039371281,1,1.0,551,0.21287559304164472,59.60516605166052,45.43779660058729
162,-0.0963599882033297,0,0.0,552,0.21344537815126052,59.76470588235294,45.52041077622472
845,-0.0964047784450949,1,0.0,553,0.21213627799874396,59.61029411764706,45.60302495186215
529,-0.0970317337850725,0,0.0,554,0.21270188885847247,59.769230769230774,45.685639127499584
495,-0.0971271568656911,0,0.0,555,0.2132633711717796,59.92700729927007,45.768253303137016
434,-0.0975086526831202,1,0.0,556,0.21196355541750792,59.77372262773723,45.85086747877445
151,-0.0978336923423542,1,1.0,557,0.2142064945448918,60.620437956204384,45.93348165441188
405,-0.099245756659413,0,0.0,558,0.21476389335046578,60.77818181818182,46.01609583004931
407,-0.0994494217709474,0,0.0,559,0.21531725303426025,60.934782608695656,46.09871000568674
738,-0.1003325634308723,0,0.0,560,0.21586661734127643,61.09025270758122,46.18132418132417
175,-0.1003770702800699,1,1.0,561,0.21809376112269285,61.93862815884477,46.2639383569616
370,-0.100895596058811,0,0.0,562,0.21863917316850745,62.09352517985611,46.346552532599034
847,-0.1019459616640037,0,0.0,563,0.21918067545055278,62.247311827956985,46.429166708236465
808,-0.1027799384202536,1,0.0,564,0.21788341822297677,62.096774193548384,46.5117808838739
172,-0.103536421941727,1,0.0,565,0.21659523272426498,61.94623655913979,46.594395059511335
309,-0.1055520242626237,0,0.0,566,0.21713286713286714,62.1,46.677009235148766
442,-0.1058874243649174,0,0.0,567,0.21766667496204864,62.25266903914591,46.7596234107862
569,-0.1070091654872236,1,1.0,568,0.21987178692325818,63.103202846975094,46.84223758642363
52,-0.1072348119757157,1,1.0,569,0.2220615856069593,63.95373665480427,46.92485176206106
560,-0.1082046387754043,0,0.0,570,0.22259160756501184,64.10638297872342,47.00746593769849
462,-0.1087643792531525,0,1.0,571,0.2195843148802513,63.24028268551237,47.09008011333592
551,-0.1093920277922033,1,0.0,572,0.21829875163534548,63.08833922261484,47.172694288973354
15,-0.1095598720390265,0,0.0,573,0.21883376382864664,63.24295774647887,47.255308464610785
855,-0.1108330961073669,0,1.0,574,0.21585624962059127,62.382456140350875,47.337922640248216
65,-0.1113678783634666,1,0.0,575,0.21457955232909862,62.228070175438596,47.42053681588565
429,-0.1124808342499548,1,1.0,576,0.216748055706276,63.07368421052631,47.50315099152308
232,-0.1129608629924442,0,0.0,577,0.21728786677240286,63.230769230769226,47.58576516716051
916,-0.1130979480539147,0,0.0,578,0.21782391608894,63.38675958188153,47.66837934279794
544,-0.1145547025035268,1,1.0,579,0.21997756670326,64.23344947735191,47.75099351843537
448,-0.1150517319212045,0,0.0,580,0.22050989345509892,64.38888888888889,47.8336076940728
108,-0.1152300556207288,1,0.0,581,0.2192358740993553,64.23611111111111,47.916221869710235
74,-0.1155077474849859,1,0.0,582,0.21797052154195012,64.08333333333334,47.998836045347666
721,-0.115595710405757,0,0.0,583,0.21849916437163103,64.23875432525952,48.0814502209851
45,-0.1158608128709052,1,1.0,584,0.2206322209841065,65.08650519031141,48.16406439662253
793,-0.1172008869246886,0,0.0,585,0.22115721800116891,65.24137931034483,48.24667857225996
922,-0.1178885195750162,0,0.0,586,0.22167860679130993,65.39518900343643,48.32929274789739
207,-0.1180589468083555,0,0.0,587,0.2221964244253541,65.54794520547946,48.41190692353482
183,-0.1186434956317118,1,0.0,588,0.2209366901147723,65.39726027397259,48.49452109917225
866,-0.1187078032902653,0,0.0,589,0.22145097315745776,65.54948805460751,48.577135274809685
99,-0.1189164928106167,1,0.0,590,0.2201997219062065,65.39931740614335,48.659749450447116
831,-0.1189840229422379,1,1.0,591,0.22231257301234625,66.24914675767917,48.74236362608455
41,-0.1198432667589892,1,0.0,592,0.22106680972981607,66.09897610921502,48.82497780172198
20,-0.1199399181722194,0,0.0,593,0.22157759424840168,66.25170068027211,48.90759197735941
272,-0.1205734314189316,0,0.0,594,0.22208491582109854,66.40338983050847,48.99020615299684
295,-0.1212662703732342,0,1.0,595,0.21921043116695288,65.54391891891892,49.07282032863427
421,-0.1225229133655596,1,0.0,596,0.21797297297297297,65.39189189189189,49.1554345042717
404,-0.1228852615296194,0,0.0,597,0.21848484848484848,65.54545454545453,49.238048679909134
646,-0.1231308174974192,1,0.0,598,0.21725561260444978,65.3939393939394,49.320662855546566
800,-0.1244656682684767,0,0.0,599,0.21776405271020532,65.54697986577182,49.403277031184004
645,-0.124720230804208,0,0.0,600,0.21826909187879862,65.69899665551839,49.485891206821435
677,-0.1253892940952901,0,0.0,601,0.2187707641196013,65.85,49.568505382458866
596,-0.1294748387042872,1,0.0,602,0.21754966887417218,65.7,49.6511195580963
781,-0.1299815150116568,0,0.0,603,0.21804800774460406,65.85049833887044,49.73373373373373
759,-0.1301460555329472,0,0.0,604,0.21854304635761587,66.0,49.81634790937116
310,-0.1331640707806435,0,0.0,605,0.21903481738902367,66.14851485148515,49.89896208500859
610,-0.1340177621079803,1,0.0,606,0.21782178217821782,66.0,49.98157626064602
29,-0.1346820010399798,1,0.0,607,0.2166167274622199,65.85148514851485,50.064190436283454
936,-0.1355592555207286,1,0.0,608,0.21541957474435972,65.70297029702971,50.146804611920885
157,-0.1386127570725622,1,0.0,609,0.21423024655406717,65.55445544554456,50.229418787558316
920,-0.1404358714060167,0,0.0,610,0.214718782249742,65.70394736842105,50.31203296319575
503,-0.1406583754479446,1,1.0,611,0.21679453111606378,66.55592105263158,50.39464713883318
322,-0.1429472911812042,0,0.0,612,0.21727986329898008,66.70491803278689,50.47726131447061
245,-0.1457689401487221,0,1.0,613,0.21449404951991655,65.84967320261438,50.55987549010804
146,-0.1462964725352267,0,0.0,614,0.21498371335504884,66.0,50.64248966574547
69,-0.1480423275182498,0,0.0,615,0.2154701975548881,66.14935064935065,50.725103841382904
716,-0.1482241815726427,0,0.0,616,0.21595353298967984,66.29773462783172,50.807718017020335
328,-0.1482520858749191,0,1.0,617,0.213207943679731,65.45483870967742,50.890332192657766
858,-0.1482910877517286,0,1.0,618,0.2104800108926757,64.61736334405145,50.9729463682952
258,-0.1486835037573923,0,0.0,619,0.2109746930593836,64.76923076923077,51.05556054393263
67,-0.1488149792946305,0,1.0,620,0.20827132613876428,63.93929712460064,51.13817471957006
778,-0.1511267593307961,0,0.0,621,0.20876989149152472,64.09235668789809,51.22078889520749
250,-0.151384805767608,0,1.0,622,0.20609068817537873,63.26984126984127,51.30340307084492
320,-0.1524402797074553,1,0.0,623,0.20490620490620493,63.111111111111114,51.38601724648235
703,-0.1528225510165334,0,0.0,624,0.2054085155350978,63.265822784810126,51.468631422119785
380,-0.1540821545602648,0,0.0,625,0.20590765701175798,63.419558359621455,51.551245597757216
88,-0.1543030608375751,0,0.0,626,0.20640365923384793,63.57232704402516,51.63385977339465
372,-0.1544163709913693,0,0.0,627,0.20689655172413793,63.724137931034484,51.71647394903208
928,-0.15456946990941,0,0.0,628,0.20738636363636365,63.875,51.79908812466951
286,-0.1554454841911114,0,0.0,629,0.20787312376097425,64.02492211838006,51.88170230030694
680,-0.1567092167516709,0,1.0,630,0.2052512704686618,63.21739130434783,51.96431647594437
532,-0.1582353641231412,0,0.0,631,0.2057416267942584,63.368421052631575,52.0469306515818
389,-0.1586212647004799,0,0.0,632,0.20622895622895623,63.51851851851852,52.129544827219235
527,-0.1589696093716318,0,1.0,633,0.20363636363636364,62.72,52.21215900285667
291,-0.1599365356563545,0,0.0,634,0.20412716118237592,62.87116564417178,52.294773178494104
547,-0.1605539018970026,0,1.0,635,0.20155685293299974,62.079510703363916,52.377387354131535
87,-0.1616256051683078,0,0.0,636,0.2020509977827051,62.23170731707317,52.46000152976897
823,-0.1619607796683959,0,1.0,637,0.19950262503453994,61.4468085106383,52.5426157054064
681,-0.162220803190868,1,0.0,638,0.19832580832374266,61.28267477203647,52.62522988104383
262,-0.1627237878245686,0,0.0,639,0.19882318328920273,61.43636363636364,52.70784405668126
727,-0.1634612896593376,0,0.0,640,0.19931755296786244,61.58912386706949,52.79045823231869
94,-0.1644632651367923,1,0.0,641,0.1981483286229412,61.42598187311178,52.87307240795612
672,-0.1675184014748706,1,0.0,642,0.19698662340564013,61.26283987915408,52.955686583593554
644,-0.1679598151058476,0,0.0,643,0.1974780149537055,61.41566265060241,53.038300759230985
