customer_id,treatment,purchased,ITE
901,1,1,0.15981514356014465
902,1,0,0.20626548568051678
903,1,1,-0.4667362547844467
904,0,0,-0.251664547125232
905,0,0,0.3198917313721994
906,0,0,0.4414038515744811
907,1,0,0.1440594596659852
908,0,0,-0.686337671756871
909,0,0,-0.03226569225547371
910,1,0,-0.08458375880872826
911,0,0,-0.35657990145897717
912,1,0,-0.6788619663247519
913,0,0,-0.02661770456155048
914,1,0,0.3432769012037073
915,0,0,-0.23945106381046571
916,0,0,-0.11309794805391471
917,0,0,0.19029870045774644
918,1,0,-0.3803211212104136
919,0,0,-0.9610713356323767
920,0,0,-0.1404358714060167
921,0,0,0.41488005533040306
922,0,0,-0.11788851957501623
923,1,1,0.3775651356351266
924,0,0,0.017745279955642485
925,0,0,-0.2699726427830921
926,0,0,0.20748469772616787
927,1,0,-0.876165476493697
928,0,0,-0.15456946990941006
929,1,0,0.2533432525068676
930,1,0,0.16916122289122937
931,0,0,0.005643867357133736
932,1,0,0.2542616354881867
933,0,0,0.3453210572030294
934,1,0,0.23656508948017496
935,0,0,-0.3416172527051844
936,1,0,-0.13555925552072867
937,1,0,0.0157881129361519
938,0,0,-0.2723888463885191
939,0,0,-0.6492356374299838
940,1,0,0.07993810832495996
941,0,1,-0.7027722814252457
942,0,0,-0.44117771063810407
943,0,0,-0.5422819130999178
944,0,1,-0.542394754315006
945,0,0,0.371530611680278
946,1,1,0.020796890398189494
947,1,0,0.1802015979194435
948,0,0,0.14885014023481075
949,1,1,-0.25737749817448624
950,0,0,-0.5981978168505047
951,0,0,0.01447111764272313
952,1,0,0.014737605343172921
953,0,1,-0.4359075787399054
954,0,0,-0.04045683179125803
955,1,0,-0.09101908120240576
956,0,0,-0.20208943408118685
957,0,0,0.10793669002396196
958,0,0,-0.228117626208647
959,0,0,0.11836784676331538
960,0,0,0.2773251151110885
961,1,0,0.1497311728327299
962,1,0,0.014705923768625784
963,0,0,-0.5101402645504429
964,0,0,0.3153600949416658
965,0,0,-0.22378625255245055
966,0,0,-0.2441892041017587
967,0,0,-0.18572730417444644
968,0,0,0.07210396184018245
969,0,0,-0.48805078996069984
970,1,0,0.40252174580353794
971,1,1,0.713269435673278
972,1,1,0.04113988841432881
973,1,0,0.11294683643174092
974,1,0,0.06360097429414846
975,0,0,-0.21305875002408942
976,1,0,0.014169413861931768
977,0,0,-0.6939045860319508
978,0,0,0.2805292346323516
979,0,1,0.41567197679408807
980,0,0,-0.546931945636741
981,0,0,-0.4008851952503656
982,0,1,0.45272055202918365
983,0,1,-0.18928706719821753
984,0,0,0.0029775103618538967
985,0,0,-0.23668585302550793
986,0,0,-0.24648825028288923
987,1,1,0.3223932850893183
988,0,0,0.02175041094071073
989,0,0,-0.16837771268283463
990,0,0,-0.026561858574303265
991,0,0,-0.007316489054888686
992,0,0,-0.20727520518097386
993,1,0,-0.2980863754615698
994,1,0,0.0010795502095623521
995,0,0,0.1582620211297024
996,0,0,0.05424256062449251
997,1,1,-0.07964276182463115
998,0,0,-0.3917332252493203
999,0,0,-0.02661272423755312
1000,1,0,0.22780967867429164
